Project_name,Sample,Date,Preservation,Time_local,Latitude,Longitude,Location,Volume_m3,Vessel,Gear_depth_m,Gear_mesh_um,Bathym_m,A. jugosa,O. pedimacula ,Ratabulus spp,R. mcgroutheri ,S. tuberculata ,P. bassensis ,P. caeruleopunctatus,P. endrachtensis,P. fuscus,P. grandispinis,P. richardsoni ,Other
NRS_NSI,NSF2019082132,21/08/2019,Formalin,12:45,-27.3889,153.5802,North Stradbroke Ichthyo 30m,311.3273906,Scylla,32,Bongo-500,30,3,0,0,0,0,0,0,3,0,2,0,0
NRS_NSI,NSF2019082132,21/08/2019,Ethanol,12:45,-27.3889,153.5802,North Stradbroke Ichthyo 30m,311.3273906,Scylla,32,Bongo-500,30,3,0,0,0,0,0,0,6,0,0,0,0
NRS_NSI,NSI2019091633,16/09/2019,Formalin,11:47,-27.345,153.562,North Stradbroke,289.7941787,Scylla,33,Bongo-500,60,0,0,0,0,0,0,0,2,0,0,0,0
NRS_NSI,NSI2019091633,16/09/2019,Ethanol,11:47,-27.345,153.562,North Stradbroke,289.7941787,Scylla,33,Bongo-500,60,0,0,0,0,0,0,0,0,0,1,0,0
NRS_NSI,NSF2019091632,16/09/2019,Formalin,12:24,-27.3889,153.5802,North Stradbroke Ichthyo 30m,314.0323389,Scylla,32,Bongo-500,30,0,0,0,0,0,0,0,0,0,1,0,0
NRS_NSI,NSF2019091632,16/09/2019,Ethanol,12:24,-27.3889,153.5802,North Stradbroke Ichthyo 30m,314.0323389,Scylla,32,Bongo-500,30,1,0,0,0,0,0,0,0,0,2,0,0
NRS_NSI,NSI2019102425,24/10/2019,Formalin,11:34,-27.345,153.562,North Stradbroke,348.6192058,Scylla,25,Bongo-500,60,0,0,0,0,0,0,0,0,0,1,0,0
NRS_NSI,NSI2019102425,24/10/2019,Ethanol,11:34,-27.345,153.562,North Stradbroke,348.6192058,Scylla,25,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSF2019102431,24/10/2019,Formalin,12:10,-27.3889,153.5802,North Stradbroke Ichthyo 30m,301.966446,Scylla,31,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSF2019102431,24/10/2019,Ethanol,12:10,-27.3889,153.5802,North Stradbroke Ichthyo 30m,301.966446,Scylla,31,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2019122017,20/12/2019,Formalin,11:32,-27.345,153.562,North Stradbroke,305.2488552,Scylla,17,Bongo-500,60,,,,,,,,,,,,
NRS_NSI,NSI2019122017,20/12/2019,Ethanol,11:32,-27.345,153.562,North Stradbroke,305.2488552,Scylla,17,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSF2019122027,20/12/2019,Formalin,12:13,-27.3889,153.5802,North Stradbroke Ichthyo 30m,257.4867627,Scylla,27,Bongo-500,30,,,,,,,,,,,,
NRS_NSI,NSF2019122027,20/12/2019,Ethanol,12:13,-27.3889,153.5802,North Stradbroke Ichthyo 30m,257.4867627,Scylla,27,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020012225,22/01/2020,Formalin,12:05,-27.345,153.562,North Stradbroke,259.2039489,Scylla,25,Bongo-500,60,,,,,,,,,,,,
NRS_NSI,NSI2020012225,22/01/2020,Ethanol,12:05,-27.345,153.562,North Stradbroke,259.2039489,Scylla,25,Bongo-500,60,0,0,0,1,1,0,0,2,0,0,0,1
NRS_NSI,NSF2020012221,22/01/2020,Formalin,12:40,-27.3889,153.5802,North Stradbroke Ichthyo 30m,283.6548579,Scylla,21,Bongo-500,30,,,,,,,,,,,,
NRS_NSI,NSF2020012221,22/01/2020,Ethanol,12:40,-27.3889,153.5802,North Stradbroke Ichthyo 30m,283.6548579,Scylla,21,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020022826,28/02/2020,Formalin,12:05,-27.345,153.562,North Stradbroke,210.4692908,Scylla,26,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020022826,28/02/2020,Ethanol,12:05,-27.345,153.562,North Stradbroke,210.4692908,Scylla,26,Bongo-500,60,0,0,2,0,0,0,0,0,0,0,0,0
NRS_NSI,NSF2020022830,28/02/2020,Formalin,12:40,-27.3889,153.5802,North Stradbroke Ichthyo 30m,220.9699608,Scylla,30,Bongo-500,30,,,,,,,,,,,,
NRS_NSI,NSF2020022830,28/02/2020,Ethanol,12:40,-27.3889,153.5802,North Stradbroke Ichthyo 30m,220.9699608,Scylla,30,Bongo-500,30,1,0,0,0,1,0,0,0,0,0,0,0
NRS_NSI,NSI2020052819,28/05/2020,Formalin,12:12,-27.345,153.562,North Stradbroke,299.9757256,Scylla,19,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020052819,28/05/2020,Ethanol,12:12,-27.345,153.562,North Stradbroke,299.9757256,Scylla,19,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSF2020052817,28/05/2020,Formalin,12:48,-27.3889,153.5802,North Stradbroke Ichthyo 30m,262.8358739,Scylla,17,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSF2020052817,28/05/2020,Ethanol,12:48,-27.3889,153.5802,North Stradbroke Ichthyo 30m,262.8358739,Scylla,17,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020062521,25/06/2020,Formalin,11:53,-27.345,153.562,North Stradbroke Ichthyo 60m,288.1141672,Scylla,21,Bongo-500,60,,,,,,,,,,,,
NRS_NSI,NSI2020062521,25/06/2020,Ethanol,11:53,-27.345,153.562,North Stradbroke Ichthyo 60m,288.1141672,Scylla,21,Bongo-500,60,1,0,0,0,0,0,0,0,0,1,0,0
NRS_NSI,NSI2020062521,25/06/2020,Formalin,12:40,-27.3889,153.5802,North Stradbroke Ichthyo 30m,313.3417936,Scylla,21,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020062521,25/06/2020,Ethanol,12:40,-27.3889,153.5802,North Stradbroke Ichthyo 30m,313.3417936,Scylla,21,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020072021,20/07/2020,Formalin,11:53,-27.345,153.562,North Stradbroke Ichthyo 60m,282.0753394,Scylla,21,Bongo-500,60,,,,,,,,,,,,
NRS_NSI,NSI2020072021,20/07/2020,Ethanol,11:53,-27.345,153.562,North Stradbroke Ichthyo 60m,282.0753394,Scylla,21,Bongo-500,60,1,0,0,0,0,0,0,1,0,5,0,0
NRS_NSI,NSI2020072020,20/07/2020,Formalin,12:40,-27.3889,153.5802,North Stradbroke Ichthyo 30m,273.2710671,Scylla,20,Bongo-500,30,9,0,0,0,0,0,0,1,0,3,0,0
NRS_NSI,NSI2020072020,20/07/2020,Ethanol,12:40,-27.3889,153.5802,North Stradbroke Ichthyo 30m,273.2710671,Scylla,20,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI20200818B,18/08/2020,Formalin,11:08,-27.345,153.562,North Stradbroke Ichthyo 60m,263.7172615,Scylla,B,Bongo-500,60,,,,,,,,,,,,
NRS_NSI,NSI20200818B,18/08/2020,Ethanol,11:08,-27.345,153.562,North Stradbroke Ichthyo 60m,263.7172615,Scylla,B,Bongo-500,60,1,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI20200818A,18/08/2020,Formalin,12:14,-27.3889,153.5802,North Stradbroke Ichthyo 30m,291.9824515,Scylla,A,Bongo-500,30,,,,,,,,,,,,
NRS_NSI,NSI20200818A,18/08/2020,Ethanol,12:14,-27.3889,153.5802,North Stradbroke Ichthyo 30m,291.9824515,Scylla,A,Bongo-500,30,0,0,0,0,0,0,0,1,0,0,0,0
NRS_NSI,NSI2020091725,17/09/2020,Formalin,11:45,-27.345,153.562,North Stradbroke Ichthyo 60m,209,Scylla,25,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020091725,17/09/2020,Ethanol,11:45,-27.345,153.562,North Stradbroke Ichthyo 60m,209,Scylla,25,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020091721,17/09/2020,Formalin,12:18,-27.3889,153.5802,North Stradbroke Ichthyo 30m,243,Scylla,21,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020091721,17/09/2020,Ethanol,12:18,-27.3889,153.5802,North Stradbroke Ichthyo 30m,243,Scylla,21,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020102217,22/10/2020,Formalin,11:25,-27.345,153.562,North Stradbroke Ichthyo 60m,306.3999635,Scylla,17,Bongo-500,60,,,,,,,,,,,,
NRS_NSI,NSI2020102217,22/10/2020,Ethanol,11:25,-27.345,153.562,North Stradbroke Ichthyo 60m,306.3999635,Scylla,17,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020102222,22/10/2020,Formalin,12:03,-27.3889,153.5802,North Stradbroke Ichthyo 30m,337.779293,Scylla,22,Bongo-500,30,,,,,,,,,,,,
NRS_NSI,NSI2020102222,22/10/2020,Ethanol,12:03,-27.3889,153.5802,North Stradbroke Ichthyo 30m,337.779293,Scylla,22,Bongo-500,30,1,0,0,0,0,0,0,1,0,1,0,0
NRS_NSI,NSI20201116B,16/11/2020,Formalin,11:30,-27.345,153.562,North Stradbroke Ichthyo 60m,179.5845798,Scylla,B,Bongo-500,60,1,0,0,0,0,0,0,1,0,0,0,0
NRS_NSI,NSI20201116B,16/11/2020,Ethanol,11:30,-27.345,153.562,North Stradbroke Ichthyo 60m,179.5845798,Scylla,B,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI20201116A,16/11/2020,Formalin,12:05,-27.3889,153.5802,North Stradbroke Ichthyo 30m,313.116043,Scylla,A,Bongo-500,30,4,0,0,0,0,0,0,1,0,0,0,0
NRS_NSI,NSI20201116A,16/11/2020,Ethanol,12:05,-27.3889,153.5802,North Stradbroke Ichthyo 30m,313.116043,Scylla,A,Bongo-500,30,2,0,0,0,0,0,0,1,0,0,0,0
NRS_NSI,NSI2020122125,21/12/2020,Formalin,11:46,-27.345,153.562,North Stradbroke Ichthyo 60m,254.493084,Scylla,25,Bongo-500,60,3,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020122125,21/12/2020,Ethanol,11:46,-27.345,153.562,North Stradbroke Ichthyo 60m,254.493084,Scylla,25,Bongo-500,60,2,1,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020122121,21/12/2020,Formalin,12:24,-27.3889,153.5802,North Stradbroke Ichthyo 30m,270.2212945,Scylla,21,Bongo-500,30,0,0,3,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2020122121,21/12/2020,Ethanol,12:24,-27.3889,153.5802,North Stradbroke Ichthyo 30m,270.2212945,Scylla,21,Bongo-500,30,1,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021011931,19/01/2021,Formalin,12:14,-27.345,153.562,North Stradbroke Ichthyo 60m,116.2615445,Scylla,31,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021011931,19/01/2021,Ethanol,12:14,-27.345,153.562,North Stradbroke Ichthyo 60m,116.2615445,Scylla,31,Bongo-500,60,1,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021011928,19/01/2021,Formalin,12:55,-27.3889,153.5802,North Stradbroke Ichthyo 30m,229.983395,Scylla,28,Bongo-500,30,7,0,0,0,0,0,0,1,0,0,0,0
NRS_NSI,NSI2021011928,19/01/2021,Ethanol,12:55,-27.3889,153.5802,North Stradbroke Ichthyo 30m,229.983395,Scylla,28,Bongo-500,30,4,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021022631,26/02/2021,Formalin,12:14,-27.345,153.562,North Stradbroke Ichthyo 60m,196.746997,Scylla,31,Bongo-500,60,0,0,1,0,0,0,0,1,0,0,0,0
NRS_NSI,NSI2021022631,26/02/2021,Ethanol,12:14,-27.345,153.562,North Stradbroke Ichthyo 60m,196.746997,Scylla,31,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021022626,26/02/2021,Formalin,12:55,-27.3889,153.5802,North Stradbroke Ichthyo 30m,202.5064093,Scylla,26,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021022626,26/02/2021,Ethanol,12:55,-27.3889,153.5802,North Stradbroke Ichthyo 30m,202.5064093,Scylla,26,Bongo-500,30,2,0,0,0,0,0,0,1,0,0,0,0
NRS_NSI,NSI2021032932,29/03/2021,Formalin,10:30,-27.345,153.562,North Stradbroke Ichthyo 60m,193.4493915,CSIRO 1,32,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021032932,29/03/2021,Ethanol,10:30,-27.345,153.562,North Stradbroke Ichthyo 60m,193.4493915,CSIRO 1,32,Bongo-500,60,0,0,1,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021032930,29/03/2021,Formalin,11:11,-27.3889,153.5802,North Stradbroke Ichthyo 30m,158.7561502,CSIRO 1,30,Bongo-500,30,5,0,0,0,4,0,0,2,0,0,0,0
NRS_NSI,NSI2021032930,29/03/2021,Ethanol,11:11,-27.3889,153.5802,North Stradbroke Ichthyo 30m,158.7561502,CSIRO 1,30,Bongo-500,30,2,0,0,0,1,0,0,1,0,0,0,0
NRS_NSI,NSI20210416B,16/04/2021,Formalin,12:00,-27.345,153.562,North Stradbroke Ichthyo 60m,217.5355883,CSIRO 1,,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI20210416B,16/04/2021,Ethanol,12:00,-27.345,153.562,North Stradbroke Ichthyo 60m,217.5355883,CSIRO 1,,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021041629,16/04/2021,Formalin,12:40,-27.3889,153.5802,North Stradbroke Ichthyo 30m,234.1147938,CSIRO 1,29,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021041629,16/04/2021,Ethanol,12:40,-27.3889,153.5802,North Stradbroke Ichthyo 30m,234.1147938,CSIRO 1,29,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021061524,15/06/2021,Formalin,12:45,-27.345,153.562,North Stradbroke Ichthyo 60m,260.6290351,CSIRO 1,24,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021061524,15/06/2021,Ethanol,12:45,-27.345,153.562,North Stradbroke Ichthyo 60m,260.6290351,CSIRO 1,24,Bongo-500,60,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021061522,15/06/2021,Formalin,13:30,-27.3889,153.5802,North Stradbroke Ichthyo 30m,326.3788891,CSIRO 1,22,Bongo-500,30,0,0,0,0,0,0,0,1,0,0,0,0
NRS_NSI,NSI2021061522,15/06/2021,Ethanol,13:30,-27.3889,153.5802,North Stradbroke Ichthyo 30m,326.3788891,CSIRO 1,22,Bongo-500,30,,,,,,,,,,,,
NRS_NSI,NSI2021072728,27/07/2021,Formalin,12:08,-27.345,153.562,North Stradbroke Ichthyo 60m,388.1781081,CSIRO 1,28,Bongo-500,60,0,0,1,0,0,0,0,1,0,2,0,0
NRS_NSI,NSI2021072728,27/07/2021,Ethanol,12:08,-27.345,153.562,North Stradbroke Ichthyo 60m,388.1781081,CSIRO 1,28,Bongo-500,60,1,0,0,0,0,0,0,3,0,2,0,0
NRS_NSI,NSI2021072725,27/07/2021,Formalin,12:45,-27.3889,153.5802,North Stradbroke Ichthyo 30m,348.8975086,CSIRO 1,25,Bongo-500,30,1,0,0,0,0,0,0,1,0,0,0,0
NRS_NSI,NSI2021072725,27/07/2021,Ethanol,12:45,-27.3889,153.5802,North Stradbroke Ichthyo 30m,348.8975086,CSIRO 1,25,Bongo-500,30,0,0,1,0,0,0,0,0,0,1,0,0
NRS_NSI,NSI2021082030,20/08/2021,Formalin,12:35,-27.345,153.562,North Stradbroke Ichthyo 60m,343.0844314,CSIRO 1,30,Bongo-500,60,1,0,0,0,0,0,0,0,0,5,0,1
NRS_NSI,NSI2021082030,20/08/2021,Ethanol,12:35,-27.345,153.562,North Stradbroke Ichthyo 60m,343.0844314,CSIRO 1,30,Bongo-500,60,0,0,0,0,0,0,0,0,0,7,0,0
NRS_NSI,NSI2021082031,20/08/2021,Formalin,13:08,-27.3889,153.5802,North Stradbroke Ichthyo 30m,351.8887037,CSIRO 1,31,Bongo-500,30,1,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021082031,20/08/2021,Ethanol,13:08,-27.3889,153.5802,North Stradbroke Ichthyo 30m,351.8887037,CSIRO 1,31,Bongo-500,30,1,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021100527,5/10/2021,Formalin,12:23,-27.345,153.562,North Stradbroke Ichthyo 60m,326.7739526,CSIRO 1,27,Bongo-500,60,1,0,0,0,0,0,0,0,0,1,0,0
NRS_NSI,NSI2021100527,5/10/2021,Ethanol,12:23,-27.345,153.562,North Stradbroke Ichthyo 60m,326.7739526,CSIRO 1,27,Bongo-500,60,2,0,0,0,0,0,0,0,0,1,0,0
NRS_NSI,NSI2021100522,5/10/2021,Formalin,12:57,-27.3889,153.5802,North Stradbroke Ichthyo 30m,369.6101236,CSIRO 1,22,Bongo-500,30,0,0,0,0,0,0,0,1,0,0,0,0
NRS_NSI,NSI2021100522,5/10/2021,Ethanol,12:57,-27.3889,153.5802,North Stradbroke Ichthyo 30m,369.6101236,CSIRO 1,22,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI20211021B,21/10/2021,Formalin,11:10,-27.345,153.562,North Stradbroke Ichthyo 60m,232.4102136,CSIRO 1,,Bongo-500,60,7,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI20211021B,21/10/2021,Ethanol,11:10,-27.345,153.562,North Stradbroke Ichthyo 60m,232.4102136,CSIRO 1,,Bongo-500,60,4,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI20211021A,21/10/2021,Formalin,11:44,-27.3889,153.5802,North Stradbroke Ichthyo 30m,220.7840592,CSIRO 1,,Bongo-500,30,7,0,0,0,0,0,0,0,0,4,0,0
NRS_NSI,NSI20211021A,21/10/2021,Ethanol,11:44,-27.3889,153.5802,North Stradbroke Ichthyo 30m,220.7840592,CSIRO 1,,Bongo-500,30,12,0,0,0,0,0,0,1,0,0,0,0
NRS_NSI,NSI2021110925,9/11/2021,Formalin,11:59,-27.3889,153.5802,North Stradbroke Ichthyo 60m,284.6882089,CSIRO 1,25,Bongo-500,60,0,0,0,0,0,0,0,0,0,1,0,0
NRS_NSI,NSI2021110925,9/11/2021,Ethanol,11:59,-27.3889,153.5802,North Stradbroke Ichthyo 60m,284.6882089,CSIRO 1,25,Bongo-500,60,1,0,0,0,0,0,0,1,0,1,0,0
NRS_NSI,NSI2021110920,9/11/2021,Formalin,12:35,-27.345,153.562,North Stradbroke Ichthyo 30m,286.2534318,CSIRO 1,20,Bongo-500,30,1,0,0,0,0,0,0,0,0,2,0,0
NRS_NSI,NSI2021110920,9/11/2021,Ethanol,12:35,-27.345,153.562,North Stradbroke Ichthyo 30m,286.2534318,CSIRO 1,20,Bongo-500,30,0,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021122231,22/12/2021,Formalin,11:59,-27.3889,153.5802,North Stradbroke Ichthyo 60m,180.1489563,CSIRO 1,31,Bongo-500,60,1,0,0,0,0,0,0,0,0,0,0,0
NRS_NSI,NSI2021122231,22/12/2021,Ethanol,11:59,-27.3889,153.5802,North Stradbroke Ichthyo 60m,180.1489563,CSIRO 1,31,Bongo-500,60,6,1,0,0,1,0,0,0,0,0,0,0
NRS_NSI,NSI2021122233,22/12/2021,Formalin,12:35,-27.345,153.562,North Stradbroke Ichthyo 30m,226.822887,CSIRO 1,33,Bongo-500,30,3,0,0,0,0,0,0,0,0,1,0,0
NRS_NSI,NSI2021122233,22/12/2021,Ethanol,12:35,-27.345,153.562,North Stradbroke Ichthyo 30m,226.822887,CSIRO 1,33,Bongo-500,30,5,0,0,0,4,0,0,0,0,0,0,0
NRS_PH,PHA20140911A,11/09/2014,Formalin,13:40,-34.08333,151.21667,Port Hacking A,153.9,Zelda Faith,,Square-500,50,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHA20140911B,11/09/2014,Formalin,14:15,-34.08333,151.21667,Port Hacking A,177.96,Zelda Faith,,Square-500,50,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20140911A,11/09/2014,Formalin,9:51,-34.11923,151.22667,Port Hacking,166.9,Zelda Faith,,Square-500,100,0,0,0,0,0,0,1,0,0,2,0,0
NRS_PH,PHB20140911B,11/09/2014,Formalin,12:56,-34.11923,151.22667,Port Hacking,180.17,Zelda Faith,,Square-500,100,0,0,0,0,0,0,2,0,0,0,0,0
NRS_PH,PHA20141021A,22/10/2014,Formalin,13:21,-34.08333,151.21667,Port Hacking A,385.97,Zelda Faith,,Square-500,50,0,0,0,0,0,0,0,0,0,4,0,0
NRS_PH,PHB20141021A,22/10/2014,Formalin,10:00,-34.11923,151.22667,Port Hacking,433.12,Zelda Faith,,Square-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20141021B,22/10/2014,Formalin,12:40,-34.11923,151.22667,Port Hacking,183.03,Zelda Faith,,Square-500,100,0,0,0,0,0,0,1,0,0,5,0,0
NRS_PH,PHA20150630A,30/06/2015,Formalin,13:43,-34.08333,151.21667,Port Hacking A,177.7,Bombora,,Ring-500,50,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHA20150630B,30/06/2015,Formalin,13:55,-34.08333,151.21667,Port Hacking A,188.5,Bombora,,Ring-500,50,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20150630A,30/06/2015,Formalin,10:56,-34.11923,151.22667,Port Hacking,286.7,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHB20150630B,30/06/2015,Formalin,13:09,-34.11923,151.22667,Port Hacking,165.6,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,2,0,0
NRS_PH,PHA20150723A,23/07/2015,Formalin,13:00,-34.08333,151.21667,Port Hacking A,204.3,Bombora,,Ring-500,50,,,,,,,,,,,,
NRS_PH,PHA20150723B,23/07/2015,Formalin,13:10,-34.08333,151.21667,Port Hacking A,243.6,Bombora,,Ring-500,50,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20150723A,23/07/2015,Formalin,9:43,-34.11923,151.22667,Port Hacking,145.6,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20150723B,23/07/2015,Formalin,9:53,-34.11923,151.22667,Port Hacking,183.2,Bombora,,Ring-500,100,0,0,0,0,0,0,1,0,0,0,0,0
NRS_PH,PHB20150819A,19/08/2015,Formalin,7:51,-34.11923,151.22667,Port Hacking,240.7,Bombora,,Ring-500,100,0,0,0,0,0,0,1,0,0,1,0,0
NRS_PH,PHB20150819B,19/08/2015,Formalin,8:30,-34.11923,151.22667,Port Hacking,332.3,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,2,0,0
NRS_PH,PHA20151013A,14/10/2015,Formalin,12:25,-34.08333,151.21667,Port Hacking A,280.1,Bombora,,Ring-500,50,0,0,0,0,0,0,0,0,0,3,0,0
NRS_PH,PHA20151013B,14/10/2015,Formalin,12:39,-34.08333,151.21667,Port Hacking A,253.1,Bombora,,Ring-500,50,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHB20151013A,14/10/2015,Formalin,9:06,-34.11923,151.22667,Port Hacking,233.2,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20151013B,14/10/2015,Formalin,9:18,-34.11923,151.22667,Port Hacking,336.9,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHA20151115A,16/11/2015,Formalin,12:45,-34.08333,151.21667,Port Hacking A,268,Bombora,,Ring-500,50,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHA20151115B,16/11/2015,Formalin,12:54,-34.08333,151.21667,Port Hacking A,257,Bombora,,Ring-500,50,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20151115A,16/11/2015,Formalin,9:06,-34.11923,151.22667,Port Hacking,247,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,2,0,0
NRS_PH,PHB20151115B,16/11/2015,Formalin,9:18,-34.11923,151.22667,Port Hacking,179,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,3,0,0
NRS_PH,PHA20160201A,2/02/2016,Formalin,13:47,-34.08333,151.21667,Port Hacking A,347,Bombora,,Ring-500,50,0,0,4,0,0,0,18,0,0,126,0,0
NRS_PH,PHB20160201A,2/02/2016,Formalin,10:14,-34.11923,151.22667,Port Hacking,357,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20160201B,2/02/2016,Formalin,10:30,-34.11923,151.22667,Port Hacking,293,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHA20160229A,1/03/2016,Formalin,12:15,-34.08333,151.21667,Port Hacking A,365,Bombora,,Ring-500,50,0,0,0,0,0,0,11,0,3,0,0,0
NRS_PH,PHB20160229A,1/03/2016,Formalin,8:56,-34.11923,151.22667,Port Hacking,379,Bombora,,Ring-500,100,0,0,2,0,0,0,2,0,0,78,0,0
NRS_PH,PHB20160229B,1/03/2016,Ethanol,9:09,-34.11923,151.22667,Port Hacking,368.0218699,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHA20160407A,8/04/2016,Formalin,12:01,-34.08333,151.21667,Port Hacking A,339,Bombora,,Ring-500,50,0,0,1,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20160407A,8/04/2016,Formalin,8:41,-34.11923,151.22667,Port Hacking,345,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20160407B,8/04/2016,Ethanol,8:55,-34.11923,151.22667,Port Hacking,321.3138651,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHA20160502A,3/05/2016,Formalin,11:43,-34.08333,151.21667,Port Hacking A,407,Bombora,,Ring-500,50,0,0,0,0,0,0,0,0,0,2,0,0
NRS_PH,PHB20160502A,3/05/2016,Formalin,11:02,-34.11923,151.22667,Port Hacking,400,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,1,0,0
NRS_PH,PHB20160502B,3/05/2016,Ethanol,11:17,-34.11923,151.22667,Port Hacking,402.8813211,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHA20160615A,15/06/2016,Formalin,13:35,-34.08333,151.21667,Port Hacking A,376.5766171,Bombora,,Ring-500,50,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20160615A,15/06/2016,Formalin,10:27,-34.11923,151.22667,Port Hacking,376,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
NRS_PH,PHB20160615B,15/06/2016,Ethanol,10:44,-34.11923,151.22667,Port Hacking,314.6500068,Bombora,,Ring-500,100,0,0,0,0,0,0,0,0,0,0,0,0
